"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"23/07/2018","104,00","105,00","106,00","104,00","1,09K","-4,59%"
"20/07/2018","109,00","106,00","109,00","104,00","5,14K","1,87%"
"19/07/2018","107,00","110,00","110,00","107,00","3,58K","-1,83%"
"18/07/2018","109,00","110,00","110,00","109,00","1,56K","-0,91%"
"17/07/2018","110,00","111,00","111,00","108,00","4,64K","0,00%"
"16/07/2018","110,00","108,00","112,00","108,00","0,20K","0,92%"
"13/07/2018","109,00","109,00","112,00","109,00","0,81K","0,00%"
"12/07/2018","109,00","114,00","114,00","109,00","0,18K","0,00%"
"11/07/2018","109,00","110,00","114,00","106,00","2,89K","-1,80%"
"10/07/2018","111,00","112,00","112,00","110,00","0,71K","1,83%"
"09/07/2018","109,00","118,00","118,00","109,00","2,27K","-2,68%"
"06/07/2018","112,00","112,00","118,00","110,00","201,16K","-2,61%"
"05/07/2018","115,00","110,00","115,00","106,00","0,65K","4,55%"
"04/07/2018","110,00","108,00","117,00","105,00","0,40K","0,92%"
"03/07/2018","109,00","122,00","122,00","109,00","9,74K","-9,92%"
"02/07/2018","121,00","118,00","126,00","116,00","9,80K","5,22%"
"29/06/2018","115,00","107,00","115,00","104,00","14,41K","7,48%"
"28/06/2018","107,00","105,00","107,00","102,00","30,29K","1,90%"
"27/06/2018","105,00","107,00","110,00","104,00","2,45K","-3,67%"
"26/06/2018","109,00","106,00","110,00","102,00","132,02K","0,93%"
"25/06/2018","108,00","110,00","113,00","107,00","0,07K","-5,26%"
"22/06/2018","114,00","115,00","115,00","110,00","10,44K","0,00%"
"21/06/2018","114,00","115,00","116,00","114,00","0,54K","-0,87%"
"20/06/2018","115,00","116,00","116,00","115,00","0,55K","1,77%"
"19/06/2018","113,00","109,00","116,00","106,00","14,08K","3,67%"
"18/06/2018","109,00","111,00","111,00","102,00","12,99K","3,81%"
"14/06/2018","105,00","116,00","116,00","104,00","16,55K","-7,89%"
"13/06/2018","114,00","118,00","118,00","114,00","10,05K","-3,39%"
"12/06/2018","118,00","118,00","118,00","116,00","3,10K","0,00%"
"11/06/2018","118,00","118,00","118,00","117,00","1,79K","0,00%"
"08/06/2018","118,00","118,00","118,00","116,00","2,96K","0,85%"
"07/06/2018","117,00","117,00","118,00","115,00","5,32K","1,74%"
"06/06/2018","115,00","119,00","121,00","115,00","5,60K","-2,54%"
"05/06/2018","118,00","119,00","119,00","115,00","0,32K","1,72%"
"04/06/2018","116,00","122,00","122,00","115,00","12,83K","-4,92%"
"01/06/2018","122,00","122,00","125,00","122,00","4,09K","-0,81%"
